svm_scores_banana_bayes,svm_scores_wind_bayes,svm_scores_credit_bayes,svm_scores_elevators_bayes
0.9658078424486698,0.8906215677084516,0.7074453341286571,0.9047728270164925
0.9658078424486698,0.9068697721362678,0.7074453341286571,0.9133568746950543
0.9658078424486698,0.9068697721362678,0.7074453341286571,0.9133568746950543
0.9682285855634801,0.9068697721362678,0.7341674544078965,0.9142833009673005
0.9682285855634801,0.9068697721362678,0.7341674544078965,0.9142833009673005
0.9682285855634801,0.9068697721362678,0.7341674544078965,0.9142833009673005
0.9682285855634801,0.9068697721362678,0.7341674544078965,0.9142833009673005
0.9682285855634801,0.9068697721362678,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9097141059202855,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9097141059202855,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9097141059202855,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9122338629622275,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7341674544078965,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9142833009673005
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9800666905047484,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7471571809142517,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9174351743664456
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.9187049486776551
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9829517990709115,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9840606429281425,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.920703634059353
0.9854161574915049,0.9197835984200511,0.7537464046142258,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9197835984200511,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
0.9854161574915049,0.9203670756972154,0.7566416695733054,0.9213449182316418
