model__subsample,model__sampling_method,model__min_child_weight,model__max_depth,model__lambda,model__gamma,model__eta,model__colsample_bytree,model__booster,model__alpha,Combination_ID,Score,Dataset
0.4897959183673469,uniform,9,5,0.49417133613238384,1.2648552168552958e-05,3.0888435964774785e-06,0.4897959183673469,dart,0.0002442053094548652,1,0.597999196801592,
0.3061224489795918,uniform,7,6,0.0071968567300115215,0.0013257113655901094,0.0020235896477251575,0.5306122448979591,gbtree,0.0020235896477251575,2,0.597999196801592,
0.22448979591836732,uniform,19,10,0.0001599858719606059,33.9322177189533,0.0062505519252739694,0.0,gblinear,0.05963623316594649,3,0.7710105314895733,
0.0,uniform,12,3,655.1285568595523,0.00010481131341546864,0.18420699693267165,0.4693877551020408,gblinear,1.9306977288832496e-05,4,0.597999196801592,
0.6938775510204082,uniform,13,11,0.0020235896477251575,0.000868511373751353,0.07906043210907701,0.9387755102040816,gbtree,8.286427728546843e-06,5,0.903007798217379,
0.6530612244897959,uniform,4,9,0.0071968567300115215,79.06043210907701,0.025595479226995333,0.9795918367346939,gbtree,1.757510624854793,6,0.8150036263808719,
0.7346938775510203,uniform,8,11,429.1934260128778,6.866488450042999e-05,1.325711365590108e-06,0.26530612244897955,gbtree,0.09102981779915227,7,0.597999196801592,
0.7142857142857142,uniform,5,11,120.67926406393313,2.3299518105153717e-06,0.7543120063354607,0.1020408163265306,gblinear,0.0001599858719606059,8,0.597999196801592,
0.061224489795918366,uniform,10,12,0.0030888435964774815,0.00037275937203149417,2.94705170255181e-05,0.1020408163265306,gblinear,0.025595479226995385,9,0.597999196801592,
0.14285714285714285,uniform,9,9,429.1934260128778,1.9306977288832496e-05,1.2648552168552958e-05,0.5918367346938775,dart,184.20699693267164,10,0.597999196801592,
0.18367346938775508,uniform,5,8,0.13894954943731389,0.32374575428176466,1e-06,0.6530612244897959,gblinear,0.0030888435964774815,11,0.597999196801592,
0.6938775510204082,uniform,12,7,0.32374575428176466,1e-06,7.196856730011514e-06,0.1020408163265306,gblinear,6.250551925273976,12,0.597999196801592,
0.8775510204081632,uniform,15,2,6.866488450042999e-05,1e-06,2.2229964825261955e-05,0.16326530612244897,gblinear,1.9306977288832496e-05,13,0.597999196801592,
0.6122448979591836,uniform,5,5,8.286427728546843e-06,0.49417133613238384,0.008286427728546842,0.0,gblinear,1e-06,14,0.812012611413809,
0.7755102040816326,uniform,15,11,1.9306977288832496e-05,0.0167683293681101,2.2229964825261955e-05,0.02040816326530612,gbtree,0.0001599858719606059,15,0.597999196801592,
0.8979591836734693,uniform,19,13,0.49417133613238384,0.7543120063354622,0.244205309454865,0.18367346938775508,gblinear,0.0013257113655901094,16,0.7610005214795633,
0.8979591836734693,uniform,12,15,22.229964825261955,0.05963623316594649,0.000868511373751352,0.02040816326530612,dart,0.0005689866029018299,17,0.597999196801592,
0.42857142857142855,uniform,7,5,9.540954763499943,51.794746792312125,0.42919342601287785,0.1020408163265306,gbtree,3.5564803062231285e-06,18,0.8250136363908819,
0.4693877551020408,uniform,10,11,1e-06,281.17686979742365,0.025595479226995333,0.8775510204081632,dart,79.06043210907701,19,0.597999196801592,
0.836734693877551,uniform,11,10,1.2648552168552958e-05,8.286427728546843e-06,1.325711365590108e-06,0.12244897959183673,gbtree,4.498432668969444e-05,20,0.597999196801592,
0.36734693877551017,uniform,11,5,0.09102981779915227,184.20699693267164,1.0,0.8571428571428571,gbtree,281.17686979742365,21,0.597999196801592,
0.7755102040816326,uniform,19,1,33.9322177189533,0.0030888435964774815,0.0006551285568595509,0.7551020408163265,gbtree,1.151395399326448,22,0.597999196801592,
0.1020408163265306,uniform,18,5,2.6826957952797272,0.03906939937054621,0.0004941713361323833,0.7755102040816326,gblinear,2.6826957952797272,23,0.597999196801592,
0.6122448979591836,uniform,13,4,4.094915062380427,0.0020235896477251575,0.0026826957952797246,0.4693877551020408,gbtree,14.563484775012444,24,0.597999196801592,
0.18367346938775508,uniform,16,13,79.06043210907701,0.000868511373751353,1.757510624854793e-06,1.0,dart,6.250551925273976,25,0.597999196801592,
0.5102040816326531,uniform,15,8,1.9306977288832496e-05,0.09102981779915227,1.325711365590108e-06,0.6530612244897959,dart,3.5564803062231285e-06,26,0.597999196801592,
0.14285714285714285,uniform,8,14,14.563484775012444,4.094915062380427,5.1794746792312125e-05,0.18367346938775508,gblinear,184.20699693267164,27,0.597999196801592,
0.22448979591836732,uniform,2,1,0.0001599858719606059,33.9322177189533,0.0062505519252739694,0.9795918367346939,dart,33.9322177189533,28,0.597999196801592,
0.1020408163265306,uniform,15,11,1000.0,1000.0,1.757510624854793e-06,0.7551020408163265,dart,0.0071968567300115215,29,0.597999196801592,
0.6326530612244897,uniform,12,9,0.0167683293681101,0.010985411419875595,2.2229964825261955e-05,0.061224489795918366,gblinear,0.010985411419875595,30,0.597999196801592,
0.5918367346938775,uniform,18,10,429.1934260128778,281.17686979742365,2.2229964825261955e-05,0.3061224489795918,dart,0.0167683293681101,31,0.597999196801592,
0.5918367346938775,uniform,14,5,0.13894954943731389,2.3299518105153717e-06,2.3299518105153717e-06,0.3061224489795918,gbtree,33.9322177189533,32,0.597999196801592,
0.32653061224489793,uniform,19,11,1e-06,281.17686979742365,0.00021209508879201905,0.673469387755102,gbtree,4.094915062380427,33,0.597999196801592,
0.26530612244897955,uniform,1,2,1000.0,2.6826957952797272,0.00012067926406393288,0.2857142857142857,gblinear,0.49417133613238384,34,0.597999196801592,
0.9591836734693877,uniform,9,6,0.010985411419875595,0.49417133613238384,0.010985411419875572,0.2040816326530612,gblinear,1000.0,35,0.597999196801592,
0.4693877551020408,uniform,9,14,0.03906939937054621,0.00010481131341546864,0.0062505519252739694,0.4693877551020408,gbtree,0.0020235896477251575,36,0.7369974765184346,
0.9183673469387754,uniform,12,11,0.0013257113655901094,1e-06,0.019306977288832496,0.8979591836734693,gbtree,0.00010481131341546864,37,0.9070028111944279,
0.3469387755102041,uniform,11,1,0.09102981779915227,1.757510624854793,1e-06,0.9591836734693877,gblinear,120.67926406393313,38,0.597999196801592,
0.5510204081632653,uniform,12,3,120.67926406393313,79.06043210907701,7.196856730011514e-06,0.7959183673469387,gblinear,2.3299518105153717e-06,39,0.597999196801592,
0.673469387755102,uniform,6,9,1e-06,2.3299518105153717e-06,0.1389495494373136,0.5714285714285714,dart,0.49417133613238384,40,0.8999958041874209,
0.4081632653061224,uniform,19,14,0.0001599858719606059,0.000868511373751353,0.0015264179671752333,0.7755102040816326,gbtree,6.250551925273976,41,0.597999196801592,
0.4897959183673469,uniform,18,15,2.94705170255181e-05,2.94705170255181e-05,0.42919342601287785,0.3061224489795918,gbtree,0.0002442053094548652,42,0.8690097282911653,
0.02040816326530612,uniform,10,12,1.757510624854793,14.563484775012444,0.0006551285568595509,0.9795918367346939,gbtree,1.9306977288832496e-05,43,0.597999196801592,
0.3061224489795918,uniform,17,9,0.49417133613238384,0.000868511373751353,4.094915062380427e-06,0.04081632653061224,gblinear,0.000868511373751353,44,0.597999196801592,
0.9387755102040816,uniform,6,6,6.250551925273976,1.5264179671752333e-06,0.0011513953993264468,0.02040816326530612,dart,6.250551925273976,45,0.597999196801592,
0.36734693877551017,uniform,14,10,1.5264179671752333e-06,655.1285568595523,0.004714866363457394,0.4693877551020408,gblinear,120.67926406393313,46,0.597999196801592,
0.9795918367346939,uniform,9,14,0.010985411419875595,429.1934260128778,0.18420699693267165,0.26530612244897955,gblinear,8.286427728546843e-06,47,0.8270096443749138,
0.5102040816326531,uniform,14,8,3.5564803062231285e-06,33.9322177189533,0.18420699693267165,0.9183673469387754,gbtree,0.0013257113655901094,48,0.893003782225339,
1.0,uniform,6,15,4.094915062380427,33.9322177189533,1.67683293681101e-05,0.836734693877551,gbtree,0.0001599858719606059,49,0.597999196801592,
0.04081632653061224,uniform,11,8,281.17686979742365,1.757510624854793,0.0011513953993264468,0.2857142857142857,gbtree,1.2648552168552958e-05,50,0.597999196801592,
0.2040816326530612,uniform,6,7,0.00037275937203149417,0.7543120063354622,6.866488450042999e-05,0.44897959183673464,gbtree,1.151395399326448,51,0.597999196801592,
0.8571428571428571,uniform,13,8,22.229964825261955,6.250551925273976,0.00012067926406393288,0.08163265306122448,gbtree,1.5264179671752333e-06,52,0.597999196801592,
0.6530612244897959,uniform,11,15,0.05963623316594649,14.563484775012444,2.3299518105153717e-06,0.9591836734693877,dart,0.0071968567300115215,53,0.597999196801592,
0.22448979591836732,uniform,12,15,0.0013257113655901094,0.025595479226995385,2.2229964825261955e-05,0.7755102040816326,gblinear,0.7543120063354622,54,0.597999196801592,
0.04081632653061224,uniform,12,4,2.94705170255181e-05,0.49417133613238384,0.059636233165946365,0.08163265306122448,gbtree,0.025595479226995385,55,0.597999196801592,
0.4081632653061224,uniform,17,11,33.9322177189533,0.0001599858719606059,6.866488450042999e-05,0.04081632653061224,dart,0.0020235896477251575,56,0.597999196801592,
0.9591836734693877,uniform,11,10,3.5564803062231285e-06,0.010985411419875595,6.866488450042999e-05,0.3469387755102041,gblinear,51.794746792312125,57,0.597999196801592,
0.8163265306122448,uniform,6,13,0.004714866363457394,655.1285568595523,5.428675439323859e-06,0.9387755102040816,gbtree,0.09102981779915227,58,0.597999196801592,
0.08163265306122448,uniform,2,7,0.010985411419875595,0.0013257113655901094,1.757510624854793e-06,0.6938775510204082,gblinear,6.250551925273976,59,0.597999196801592,
0.8775510204081632,uniform,13,2,0.0020235896477251575,0.0005689866029018299,0.04498432668969444,0.6530612244897959,dart,0.13894954943731389,60,0.8920087752423081,
0.836734693877551,uniform,2,6,1e-06,0.00037275937203149417,6.866488450042999e-05,0.8979591836734693,gblinear,4.094915062380427,61,0.597999196801592,
0.6326530612244897,uniform,3,5,5.428675439323859e-06,0.32374575428176466,0.07906043210907701,0.7346938775510203,gblinear,1.151395399326448,62,0.597999196801592,
0.04081632653061224,uniform,2,2,1.5264179671752333e-06,0.0167683293681101,6.866488450042999e-05,0.26530612244897955,gbtree,2.6826957952797272,63,0.597999196801592,
0.9183673469387754,uniform,1,4,0.05963623316594649,0.0020235896477251575,9.540954763499944e-06,0.8775510204081632,dart,0.21209508879201924,64,0.597999196801592,
0.4081632653061224,uniform,2,2,0.004714866363457394,3.5564803062231285e-06,0.0002811768697974231,0.5714285714285714,dart,429.1934260128778,65,0.597999196801592,
0.18367346938775508,uniform,16,2,0.0020235896477251575,3.5564803062231285e-06,0.025595479226995333,0.36734693877551017,gblinear,14.563484775012444,66,0.597999196801592,
0.4081632653061224,uniform,7,2,2.6826957952797272,1.757510624854793,0.0062505519252739694,0.4693877551020408,gbtree,0.13894954943731389,67,0.6910053766341191,
0.3469387755102041,uniform,16,9,0.010985411419875595,5.428675439323859e-06,0.244205309454865,0.5102040816326531,gblinear,1.757510624854793,68,0.597999196801592,
0.5918367346938775,uniform,4,9,1.5264179671752333e-06,0.0001599858719606059,0.323745754281764,0.3877551020408163,gblinear,0.32374575428176466,69,0.597999196801592,
0.24489795918367346,uniform,9,13,0.21209508879201924,0.00010481131341546864,0.014563484775012445,0.3061224489795918,gblinear,0.0005689866029018299,70,0.7840115564666462,
0.44897959183673464,uniform,17,12,3.5564803062231285e-06,2.3299518105153717e-06,9.540954763499944e-06,0.32653061224489793,dart,51.794746792312125,71,0.597999196801592,
0.0,uniform,5,2,0.000868511373751353,1.151395399326448,0.014563484775012445,0.6530612244897959,dart,0.0167683293681101,72,0.597999196801592,
0.26530612244897955,uniform,3,13,120.67926406393313,3.5564803062231285e-06,0.04498432668969444,0.7142857142857142,gbtree,184.20699693267164,73,0.597999196801592,
0.4897959183673469,uniform,10,11,51.794746792312125,0.025595479226995385,0.1389495494373136,0.9591836734693877,dart,0.0002442053094548652,74,0.898002793212374,
0.04081632653061224,uniform,15,7,0.004714866363457394,0.0030888435964774815,0.323745754281764,0.9387755102040816,gbtree,1.2648552168552958e-05,75,0.597999196801592,
0.42857142857142855,uniform,12,8,0.7543120063354622,1.9306977288832496e-05,4.094915062380427e-06,0.061224489795918366,dart,0.000868511373751353,76,0.597999196801592,
0.16326530612244897,uniform,8,10,1000.0,3.5564803062231285e-06,0.025595479226995333,0.5714285714285714,dart,0.0167683293681101,77,0.597999196801592,
0.16326530612244897,uniform,2,9,0.0002442053094548652,3.5564803062231285e-06,0.0003727593720314938,0.5714285714285714,dart,120.67926406393313,78,0.597999196801592,
0.4081632653061224,uniform,6,5,8.286427728546843e-06,0.0167683293681101,0.18420699693267165,0.16326530612244897,gbtree,4.498432668969444e-05,79,0.89899480318642,
0.7959183673469387,uniform,9,11,120.67926406393313,5.428675439323859e-06,0.0339322177189533,0.6122448979591836,gblinear,1.5264179671752333e-06,80,0.597999196801592,
0.16326530612244897,uniform,11,4,0.09102981779915227,0.13894954943731389,0.10481131341546852,0.7346938775510203,gbtree,0.13894954943731389,81,0.811014607421793,
0.7755102040816326,uniform,5,7,2.3299518105153717e-06,6.866488450042999e-05,1.757510624854793e-06,0.8775510204081632,dart,120.67926406393313,82,0.597999196801592,
0.4897959183673469,uniform,13,9,0.0001599858719606059,0.00010481131341546864,0.0339322177189533,0.1020408163265306,gbtree,0.0013257113655901094,83,0.8870127612642582,
0.16326530612244897,uniform,15,10,1.757510624854793,0.0001599858719606059,0.323745754281764,0.061224489795918366,gbtree,0.0030888435964774815,84,0.7129944315573059,
0.8163265306122448,uniform,12,2,1000.0,184.20699693267164,0.04498432668969444,0.061224489795918366,dart,0.09102981779915227,85,0.597999196801592,
0.02040816326530612,uniform,12,3,0.0013257113655901094,0.09102981779915227,0.42919342601287785,0.6122448979591836,gbtree,51.794746792312125,86,0.597999196801592,
0.1020408163265306,uniform,11,15,0.00037275937203149417,1.9306977288832496e-05,0.0011513953993264468,0.5918367346938775,dart,33.9322177189533,87,0.597999196801592,
0.5918367346938775,uniform,14,11,0.0020235896477251575,0.0071968567300115215,0.000868511373751352,0.8979591836734693,gbtree,79.06043210907701,88,0.597999196801592,
0.7142857142857142,uniform,1,14,0.0002442053094548652,0.004714866363457394,0.019306977288832496,0.6938775510204082,dart,0.000868511373751353,89,0.8999928071784359,
0.9591836734693877,uniform,2,7,1.5264179671752333e-06,1e-06,0.0026826957952797246,0.3061224489795918,dart,0.0071968567300115215,90,0.6100022177866489,
0.0,uniform,7,5,3.5564803062231285e-06,2.6826957952797272,1.325711365590108e-06,0.7551020408163265,gblinear,0.025595479226995385,91,0.597999196801592,
0.9795918367346939,uniform,13,13,0.0002442053094548652,9.540954763499943,2.94705170255181e-05,0.5510204081632653,gblinear,0.010985411419875595,92,0.597999196801592,
0.8571428571428571,uniform,2,8,0.00010481131341546864,22.229964825261955,0.10481131341546852,0.0,gbtree,79.06043210907701,93,0.597999196801592,
0.32653061224489793,uniform,8,6,1.9306977288832496e-05,1.757510624854793,0.0339322177189533,0.26530612244897955,gblinear,0.13894954943731389,94,0.8029976083868299,
0.7346938775510203,uniform,3,6,0.004714866363457394,0.0013257113655901094,0.0006551285568595509,0.3469387755102041,dart,0.0167683293681101,95,0.597999196801592,
0.02040816326530612,uniform,17,13,0.00037275937203149417,0.7543120063354622,0.0062505519252739694,0.26530612244897955,gblinear,6.866488450042999e-05,96,0.7980195764626902,
0.9183673469387754,uniform,16,11,2.94705170255181e-05,0.0001599858719606059,0.0004941713361323833,0.9591836734693877,dart,6.866488450042999e-05,97,0.597999196801592,
0.9387755102040816,uniform,2,4,655.1285568595523,1.2648552168552958e-05,1e-06,0.36734693877551017,gbtree,0.7543120063354622,98,0.597999196801592,
0.4693877551020408,uniform,16,4,51.794746792312125,0.0071968567300115215,1.325711365590108e-06,0.6938775510204082,gbtree,0.05963623316594649,99,0.597999196801592,
0.673469387755102,uniform,8,7,6.250551925273976,0.05963623316594649,5.1794746792312125e-05,0.7959183673469387,gbtree,0.0020235896477251575,100,0.597999196801592,
0.26530612244897955,uniform,16,5,0.03906939937054621,0.09102981779915227,0.008286427728546842,0.3061224489795918,gblinear,0.025595479226995385,101,0.7930175684666702,
0.3469387755102041,uniform,7,2,51.794746792312125,0.0005689866029018299,4.094915062380427e-06,0.16326530612244897,gbtree,4.498432668969444e-05,102,0.597999196801592,
0.836734693877551,uniform,12,10,0.025595479226995385,0.0030888435964774815,0.0026826957952797246,0.2040816326530612,dart,1.757510624854793,103,0.597999196801592,
0.836734693877551,uniform,2,2,0.0005689866029018299,33.9322177189533,0.0026826957952797246,0.9387755102040816,gbtree,6.866488450042999e-05,104,0.6850053646460831,
0.4897959183673469,uniform,16,3,22.229964825261955,0.21209508879201924,0.000868511373751352,0.6326530612244897,gblinear,0.03906939937054621,105,0.597999196801592,
0.2857142857142857,uniform,16,12,0.0167683293681101,0.0001599858719606059,0.0002811768697974231,0.6326530612244897,gblinear,0.0020235896477251575,106,0.597999196801592,
0.26530612244897955,uniform,1,5,1.757510624854793,4.094915062380427,1e-06,0.3469387755102041,gblinear,0.09102981779915227,107,0.597999196801592,
0.061224489795918366,uniform,9,15,1000.0,1.151395399326448,9.102981779915228e-05,0.7755102040816326,gbtree,0.09102981779915227,108,0.597999196801592,
0.8163265306122448,uniform,11,2,4.094915062380427,1000.0,7.196856730011514e-06,0.42857142857142855,gbtree,0.0167683293681101,109,0.597999196801592,
0.0,uniform,13,12,0.7543120063354622,6.250551925273976,0.0020235896477251575,0.26530612244897955,gblinear,0.0002442053094548652,110,0.597999196801592,
0.14285714285714285,uniform,5,8,4.498432668969444e-05,14.563484775012444,0.5689866029018293,0.7551020408163265,gbtree,3.5564803062231285e-06,111,0.8530446614278949,
0.4081632653061224,uniform,13,6,2.6826957952797272,0.13894954943731389,0.0339322177189533,0.8979591836734693,dart,1.5264179671752333e-06,112,0.8990037942133751,
0.3469387755102041,uniform,10,1,429.1934260128778,1.9306977288832496e-05,0.42919342601287785,0.9795918367346939,gbtree,0.0001599858719606059,113,0.8379906852960746,
0.4081632653061224,uniform,16,9,0.0167683293681101,429.1934260128778,1e-06,0.24489795918367346,gblinear,6.250551925273976,114,0.597999196801592,
0.7142857142857142,uniform,12,7,0.0001599858719606059,0.0013257113655901094,0.0062505519252739694,0.3877551020408163,gbtree,429.1934260128778,115,0.597999196801592,
0.061224489795918366,uniform,5,5,184.20699693267164,0.025595479226995385,0.7543120063354607,0.5102040816326531,gbtree,3.5564803062231285e-06,116,0.6969754185323046,
0.04081632653061224,uniform,12,2,0.000868511373751353,2.94705170255181e-05,0.004714866363457394,0.1020408163265306,gbtree,0.49417133613238384,117,0.597999196801592,
0.9183673469387754,uniform,6,8,0.0030888435964774815,2.3299518105153717e-06,0.323745754281764,0.0,gbtree,184.20699693267164,118,0.597999196801592,
0.7755102040816326,uniform,4,7,0.00037275937203149417,429.1934260128778,0.00015998587196060574,0.32653061224489793,dart,4.498432668969444e-05,119,0.597999196801592,
0.16326530612244897,uniform,12,14,0.0002442053094548652,1.9306977288832496e-05,0.244205309454865,0.32653061224489793,gblinear,0.0020235896477251575,120,0.8289966613319907,
0.14285714285714285,uniform,3,5,120.67926406393313,0.7543120063354622,0.04498432668969444,0.7959183673469387,gblinear,6.866488450042999e-05,121,0.597999196801592,
0.836734693877551,uniform,3,10,0.025595479226995385,1.2648552168552958e-05,1.0,0.7755102040816326,gbtree,655.1285568595523,122,0.597999196801592,
0.8775510204081632,uniform,9,1,0.0005689866029018299,281.17686979742365,9.540954763499944e-06,0.18367346938775508,gblinear,14.563484775012444,123,0.597999196801592,
0.9795918367346939,uniform,14,2,184.20699693267164,2.6826957952797272,0.004714866363457394,0.8163265306122448,dart,0.49417133613238384,124,0.597999196801592,
0.5510204081632653,uniform,8,9,0.0005689866029018299,79.06043210907701,0.18420699693267165,0.04081632653061224,gblinear,2.3299518105153717e-06,125,0.8289996583409757,
0.9795918367346939,uniform,10,15,0.004714866363457394,2.94705170255181e-05,3.906939937054621e-05,0.3877551020408163,dart,281.17686979742365,126,0.597999196801592,
0.5306122448979591,uniform,1,13,0.00010481131341546864,0.0020235896477251575,5.428675439323859e-06,0.9387755102040816,gblinear,0.21209508879201924,127,0.597999196801592,
0.3877551020408163,uniform,7,13,22.229964825261955,281.17686979742365,0.019306977288832496,0.5306122448979591,dart,429.1934260128778,128,0.597999196801592,
0.8571428571428571,uniform,7,6,0.0030888435964774815,0.03906939937054621,3.0888435964774785e-06,0.22448979591836732,dart,0.05963623316594649,129,0.597999196801592,
0.42857142857142855,uniform,14,10,0.49417133613238384,6.250551925273976,0.0339322177189533,0.04081632653061224,gblinear,9.540954763499943,130,0.597999196801592,
0.8979591836734693,uniform,7,10,0.32374575428176466,2.94705170255181e-05,0.07906043210907701,0.8979591836734693,gbtree,6.866488450042999e-05,131,0.9069968171764579,
0.6326530612244897,uniform,10,2,0.0167683293681101,0.49417133613238384,0.0339322177189533,0.5306122448979591,gblinear,22.229964825261955,132,0.597999196801592,
0.0,uniform,13,14,6.866488450042999e-05,0.00010481131341546864,7.196856730011514e-06,0.02040816326530612,gblinear,2.6826957952797272,133,0.597999196801592,
0.36734693877551017,uniform,18,8,0.0020235896477251575,0.0030888435964774815,0.0006551285568595509,0.8163265306122448,gbtree,0.05963623316594649,134,0.597999196801592,
0.6326530612244897,uniform,2,10,1e-06,1.757510624854793,2.94705170255181e-05,0.18367346938775508,dart,0.13894954943731389,135,0.597999196801592,
0.7959183673469387,uniform,13,4,0.49417133613238384,0.7543120063354622,0.00021209508879201905,0.44897959183673464,gblinear,9.540954763499943,136,0.597999196801592,
0.9183673469387754,uniform,17,13,429.1934260128778,4.094915062380427,1.325711365590108e-06,0.02040816326530612,gblinear,0.000868511373751353,137,0.597999196801592,
0.2040816326530612,uniform,17,1,4.498432668969444e-05,0.09102981779915227,0.7543120063354607,0.8571428571428571,dart,0.7543120063354622,138,0.7489945034855214,
0.673469387755102,uniform,5,4,14.563484775012444,1.9306977288832496e-05,1e-06,0.04081632653061224,gblinear,0.0071968567300115215,139,0.597999196801592,
0.14285714285714285,uniform,5,1,1e-06,0.004714866363457394,9.540954763499944e-06,0.9387755102040816,dart,1000.0,140,0.597999196801592,
0.24489795918367346,uniform,13,10,429.1934260128778,655.1285568595523,4.094915062380427e-06,0.16326530612244897,gbtree,1.151395399326448,141,0.597999196801592,
0.02040816326530612,uniform,3,11,4.498432668969444e-05,6.250551925273976,9.102981779915228e-05,0.1020408163265306,gbtree,281.17686979742365,142,0.597999196801592,
0.061224489795918366,uniform,16,13,429.1934260128778,1.5264179671752333e-06,0.004714866363457394,0.6938775510204082,gblinear,0.0020235896477251575,143,0.597999196801592,
0.5510204081632653,uniform,6,5,9.540954763499943,0.0002442053094548652,2.2229964825261955e-05,0.061224489795918366,gblinear,2.6826957952797272,144,0.597999196801592,
0.36734693877551017,uniform,15,12,0.0001599858719606059,0.0001599858719606059,2.2229964825261955e-05,0.3061224489795918,gblinear,4.498432668969444e-05,145,0.597999196801592,
0.673469387755102,uniform,4,12,6.250551925273976,0.09102981779915227,0.07906043210907701,0.7142857142857142,gbtree,0.0167683293681101,146,0.9059988131844419,
0.2857142857142857,uniform,19,14,6.866488450042999e-05,0.03906939937054621,0.025595479226995333,0.3469387755102041,gbtree,33.9322177189533,147,0.597999196801592,
0.36734693877551017,uniform,4,7,0.7543120063354622,0.0005689866029018299,0.008286427728546842,0.7755102040816326,gblinear,1.5264179671752333e-06,148,0.6369992747238256,
0.5510204081632653,uniform,12,13,6.866488450042999e-05,4.498432668969444e-05,0.0002811768697974231,0.8775510204081632,gbtree,0.32374575428176466,149,0.597999196801592,
